date,home_team,home_score,away_team,away_score,home_Rk,home_Team,home_Conf,home_G,home_Rec,home_Conf Rec,home_AdjOE,home_AdjDE,home_Barthag,home_EFG%,home_EFGD%,home_TOR,home_TORD,home_ORB,home_DRB,home_FTR,home_FTRD,home_2P%,home_2P%D,home_3P%,home_3P%D,home_3PR,home_3PRD,home_Adj T.,home_WAB,away_Rk,away_Team,away_Conf,away_G,away_Rec,away_Conf Rec,away_AdjOE,away_AdjDE,away_Barthag,away_EFG%,away_EFGD%,away_TOR,away_TORD,away_ORB,away_DRB,away_FTR,away_FTRD,away_2P%,away_2P%D,away_3P%,away_3P%D,away_3PR,away_3PRD,away_Adj T.,away_WAB
20181128,Mississippi,93,San Diego,86,62,Mississippi,SEC,5,3–2,0–0,108.684,96.076,.805262,51.6148,47.183,19.1163,20.8101,31.897,27.5135,41.462,40.8282,52.9114,46.067,33.0181,32.7149,38.1191,36.0113,71.6136,-0.26103,86,San Diego,WCC,5,4–1,0–0,107.299,98.4110,.728786,51.9140,46.058,17.8116,18.1207,29.0163,22.024,33.4187,23.925,54.096,50.5179,32.4209,24.78,38.7175,34.072,68.8259,+0.1270
20181128,Navy,58,Liberty,76,319,Navy,Pat,5,2–3,0–0,91.0322,107.5263,.1292319,43.9316,46.261,23.0320,15.7314,29.8145,30.5225,38.0103,32.7149,44.3303,44.545,28.9299,32.3132,35.8245,42.9278,68.5267,-2.1242,129,Liberty,BSth,4,3–1,0–0,105.6125,100.6151,.6383129,55.244,47.793,16.981,22.350,25.6250,29.7198,22.4338,38.6247,58.221,45.453,33.7166,34.1194,39.4155,39.5204,67.9289,-0.34109
20181128,New Hampshire,53,Boston University,82,351,New Hampshire,AE,4,0–4,0–0,83.2346,113.9331,.0263351,42.0340,57.7336,16.149,18.1207,24.7273,30.4220,22.0342,44.9314,36.4347,57.6323,33.7166,38.6306,39.6145,36.6129,72.1115,-3.2309,203,Boston University,Pat,6,2–4,0–0,100.0222,103.2197,.4118203,50.1202,49.6149,19.0156,17.2259,26.4234,32.0259,24.1324,35.1196,52.3137,53.3247,30.3274,29.045,31.7310,38.0171,69.4238,-2.2257
20181128,Old Dominion,62,VCU,52,149,Old Dominion,CUSA,6,3–3,0–0,94.9289,92.135,.5866149,45.7288,44.025,15.631,18.7179,28.2187,22.228,24.4319,31.0120,41.3333,38.24,34.4149,35.5243,42.982,38.4178,66.7325,-2.1243,31,VCU,A10,6,5–1,0–0,94.1295,79.12,.880431,48.0248,39.96,23.3327,23.728,29.1161,32.1261,34.8161,35.8207,51.8149,41.522,28.8302,24.67,44.257,33.660,70.6182,+0.3049
20181128,Rhode Island,71,Brown,51,192,Rhode Island,A10,4,2–2,0–0,96.5266,98.5113,.4396192,45.3297,47.793,16.149,22.844,34.753,28.5163,30.6248,39.4259,49.7199,57.8326,24.7341,22.62,34.5265,42.1263,71.8128,-1.3180,145,Brown,Ivy,6,4–2,0–0,99.6227,96.478,.5916145,53.792,44.739,20.8247,19.3157,27.7206,28.9174,49.912,31.3124,54.678,49.2143,34.8141,25.09,38.9168,38.5180,74.256,-1.5194
20181128,Robert Morris,76,Youngstown St.,56,274,Robert Morris,NEC,5,2–3,0–0,91.8314,101.2161,.2456274,45.1302,50.5183,22.2302,20.5121,26.4234,31.7251,27.6288,38.1242,46.6259,50.8182,28.8302,33.3171,43.763,34.683,71.1157,-1.3172,247,Youngstown St.,Horz,5,1–4,0–0,104.4153,112.5316,.2971247,48.3242,55.0284,21.7282,15.0332,34.951,26.7109,23.5326,35.0194,47.4248,61.2346,32.9188,28.638,47.322,33.864,73.769,-2.9290
20181128,Saint Joseph's,89,Illinois Chicago,75,111,Saint Joseph's,A10,6,3–3,0–0,117.313,110.3298,.6686111,55.244,57.0322,11.81,17.3255,22.5317,23.038,35.1157,31.2122,49.3208,51.6205,41.923,42.8347,43.573,43.0282,69.9214,-1.5189,214,Illinois Chicago,Horz,5,2–3,0–0,107.794,112.2314,.3839214,57.620,50.9193,19.5188,17.1265,24.2286,35.2320,30.1254,39.4259,56.146,46.884,39.645,37.9286,47.025,41.0236,72.988,-1.7216
20181128,Sam Houston St.,65,Central Michigan,81,187,Sam Houston St.,Slnd,5,1–4,0–0,105.0138,106.7248,.4547187,46.8270,53.2245,18.2129,19.4154,26.7225,30.9236,21.9343,57.3347,42.5325,58.2329,35.6126,31.6116,39.7144,46.0328,68.1286,-2.2253,178,Central Michigan,MAC,4,3–1,0–0,99.3234,100.0137,.4801178,51.0168,45.452,16.043,25.85,37.121,32.2264,40.669,47.5329,54.290,44.849,30.7265,31.197,39.8139,33.864,72.0118,-0.8138
20181128,USC Upstate,61,Gardner Webb,74,345,USC Upstate,BSth,5,0–5,0–0,83.1347,105.4228,.0607345,43.0327,49.1131,20.9251,18.7179,22.8308,30.2212,19.5350,43.1300,40.4340,49.5151,30.9259,32.4139,44.354,37.2155,70.8171,-4.0343,191,Gardner Webb,BSth,7,2–5,0–0,104.3154,106.5244,.4400191,54.954,54.8278,19.4182,21.666,23.6295,30.9236,37.8106,30.8115,52.7123,56.7312,39.056,35.0225,37.5203,44.0295,71.0161,-2.5270
20181128,South Florida,75,Stetson,71,147,South Florida,Amer,6,4–2,0–0,97.7252,94.655,.5907147,49.0225,48.2107,20.7242,24.320,32.682,23.845,46.720,37.5234,51.1164,47.397,30.3274,32.8154,37.4208,42.2264,69.8221,-1.3179,334,Stetson,ASun,6,0–6,0–0,92.1311,111.4306,.1017334,43.0327,55.0284,19.9208,20.7110,31.4105,35.9328,22.9335,43.1300,45.9271,56.3303,25.0340,35.2230,34.5265,35.9112,73.281,-4.9351
20181128,St. Bonaventure,70,Canisius,55,258,St. Bonaventure,A10,6,1–5,0–0,93.5298,101.4162,.2824258,45.2300,49.8153,19.9208,22.055,29.9141,32.8280,31.5231,34.8188,44.4300,46.987,31.3247,36.0252,32.4295,41.7252,67.9289,-3.9341,228,Canisius,MAAC,6,1–5,0–0,96.5265,101.8168,.3521228,45.0304,55.8306,19.6192,25.29,25.0266,39.4346,35.6144,37.5234,46.5262,58.3331,28.5310,34.2199,40.7122,35.7106,70.7177,-2.7282
20181128,Tennessee Tech,70,Winthrop,82,329,Tennessee Tech,OVC,6,1–5,0–0,88.1335,105.3226,.1135329,44.5314,53.5254,25.2343,17.3255,26.3236,37.4339,33.2194,28.272,46.1268,55.0279,27.5319,34.1194,34.1272,39.5204,73.575,-2.3263,195,Winthrop,BSth,4,1–3,0–0,104.4152,107.0256,.4306195,56.035,56.2309,22.4305,19.8146,22.5317,31.0239,30.2252,33.7170,54.678,60.9344,38.662,32.3132,41.7102,38.1175,78.510,-1.6205
20181128,Toledo,80,North Alabama,59,64,Toledo,MAC,5,4–1,0–0,112.040,100.5148,.777864,56.629,47.286,20.0214,14.3341,28.9168,30.1207,34.4169,23.622,50.0182,49.8161,45.28,28.334,36.9220,35.196,70.2202,+0.4143,304,North Alabama,ASun,4,0–4,0–0,92.1312,105.3224,.1769304,42.5332,55.7303,18.7143,15.2330,24.7273,18.43,27.1296,45.9324,38.3345,58.8334,31.6236,32.3132,46.237,29.818,72.5105,-2.7279
20181128,Central Arkansas,78,Little Rock,65,277,Central Arkansas,Slnd,4,0–4,0–0,96.9259,107.6264,.2323277,48.3242,52.7236,20.9251,17.5240,19.6343,32.2264,23.0332,43.9309,41.7331,51.0186,37.969,37.5278,43.861,33.864,74.545,-2.4266,213,Little Rock,SB,5,2–3,0–0,98.6241,102.6188,.3876213,54.571,51.6211,21.3270,16.7277,22.7311,20.910,39.981,36.2212,57.824,53.5250,31.9222,32.8154,32.9289,44.3302,75.426,-1.7214
20181128,Creighton,98,Montana,72,49,Creighton,BE,6,5–1,0–0,115.819,100.0138,.843449,61.72,50.3169,19.9208,21.093,23.7294,32.7279,31.1240,25.532,56.935,52.3222,45.57,31.094,42.393,34.787,72.988,+0.726,166,Montana,BSky,4,3–1,0–0,109.177,107.8267,.5351166,59.87,48.6117,19.6192,20.6116,31.995,36.0331,42.354,46.4325,63.73,47.190,36.597,34.8214,43.670,31.127,69.3242,-0.29104
20181128,DePaul,83,Cleveland St.,73,119,DePaul,BE,4,3–1,0–0,107.891,101.7167,.6613119,51.6148,49.0128,20.6233,18.5191,38.420,26.4100,32.0219,29.794,54.973,50.4176,30.9259,31.5114,38.8170,45.1315,69.4238,-0.0687,296,Cleveland St.,Horz,6,1–5,0–0,96.0274,109.0284,.1878296,48.6234,51.9221,19.5188,16.8271,26.8222,32.3267,41.760,37.0223,48.0234,52.3222,32.9188,34.1194,43.277,36.5127,72.895,-3.7330
20181128,Eastern Illinois,60,Purdue Fort Wayne,104,278,Eastern Illinois,OVC,6,3–3,0–0,95.2286,105.9235,.2256278,47.9252,52.2226,19.3171,18.6186,27.8200,26.089,33.4187,41.0285,44.3303,50.9184,35.8118,36.2256,38.5182,37.6162,69.9214,-1.6210,256,Purdue Fort Wayne,Sum,6,2–4,0–0,98.7240,106.9253,.2851256,48.9229,58.5344,16.563,20.0136,20.4342,32.4270,30.7246,34.8188,51.7154,56.5307,30.4272,41.4334,45.743,35.196,75.525,-2.0241
20181128,Green Bay,85,Northern Illinois,83,154,Green Bay,Horz,5,2–3,0–0,102.2188,99.4125,.5788154,49.3219,48.8123,14.916,19.0170,24.3283,24.051,32.9200,52.6345,48.1233,48.6124,34.1153,32.7149,38.3187,37.8165,77.512,-1.3175,104,Northern Illinois,MAC,4,2–2,0–0,119.89,111.6307,.6933104,57.521,57.7336,14.614,17.9219,35.246,26.089,24.0325,32.6147,54.388,50.9184,43.014,43.1349,31.1318,49.3343,65.1344,-1.4183
20181128,Houston,58,UT Rio Grande Valley,53,27,Houston,Amer,4,4–0,0–0,121.96,102.0179,.885227,60.05,49.1131,13.37,19.9142,38.518,24.660,30.0255,22.311,56.050,48.7129,43.412,33.0161,44.257,46.5330,63.1351,+0.533,269,UT Rio Grande Valley,WAC,7,4–3,0–0,92.8305,102.0178,.2523269,42.2336,47.9102,19.1163,22.449,29.9141,34.2304,44.336,42.9298,42.0330,47.6103,28.4311,32.3132,32.3299,32.141,72.6102,-1.7217
20181128,Illinois St.,92,BYU,89,198,Illinois St.,MVC,6,4–2,0–0,105.1137,108.0270,.4213198,51.6148,50.4176,15.738,18.2203,27.8200,29.7198,28.3281,32.9152,50.4176,55.2280,35.7122,29.661,38.5182,43.9293,70.5184,-0.47119,83,BYU,WCC,7,5–2,0–0,106.0120,97.085,.735883,51.0168,44.533,11.92,15.3328,23.8292,22.833,33.9176,27.051,56.146,41.925,28.8302,32.9157,39.5149,34.683,74.352,-0.38111
20181128,New Orleans,73,Louisiana,77,307,New Orleans,Slnd,2,0–2,0–0,100.5211,115.5337,.1687307,50.0203,50.0158,24.6340,14.6338,33.863,44.6353,31.7225,37.4230,49.4203,50.0163,34.8141,33.3171,22.1352,36.6129,67.5309,-1.2166,124,Louisiana,SB,5,2–3,0–0,105.5127,100.0140,.6487124,46.6276,53.6256,15.840,21.956,29.0163,35.8326,27.4291,29.386,45.3281,52.5228,32.1213,37.3275,43.670,33.660,71.4145,-0.7131
20181128,Southern Miss,71,South Alabama,67,143,Southern Miss,CUSA,4,3–1,0–0,99.3231,95.972,.6001143,51.3160,47.691,16.356,21.282,21.8329,31.1244,22.4338,22.614,48.6224,51.3196,37.279,29.454,37.1214,50.9349,66.6327,-0.1496,273,South Alabama,SB,5,2–3,0–0,91.3318,100.6152,.2467273,43.9316,48.6117,18.6138,20.998,26.7225,37.6340,33.4187,37.7238,39.6342,49.7158,33.1180,31.094,42.393,34.683,69.2247,-1.5199
20181128,Texas St.,74,Rice,60,114,Texas St.,SB,5,4–1,0–0,100.0221,94.253,.6660114,54.571,47.9102,19.4182,25.94,30.5128,21.518,25.0313,36.3215,52.4133,46.476,38.858,33.0161,35.8245,47.9336,67.4311,-0.40114,231,Rice,CUSA,6,2–4,0–0,104.7145,111.3305,.3310231,54.858,51.8219,20.0214,14.0342,23.1303,26.4100,31.1240,34.2178,56.050,53.6254,35.3130,32.4139,42.096,35.299,75.034,-1.6206
20181128,Air Force,88,Missouri St.,69,311,Air Force,MWC,5,1–4,0–0,92.2310,106.5242,.1607311,47.7254,53.5254,24.6340,17.6235,22.8308,23.443,39.190,35.5202,55.168,51.2194,24.0344,37.9286,38.8170,41.1239,69.3242,-3.1305,180,Missouri St.,MVC,6,3–3,0–0,98.0247,98.7116,.4794180,51.4157,49.6149,20.6233,21.093,27.8200,28.9174,40.373,26.746,54.192,50.0163,31.2253,32.8154,36.2234,49.7345,74.352,-1.5191
20181128,Arizona St.,89,Nebraska Omaha,71,36,Arizona St.,P12,5,5–0,0–0,107.892,91.327,.870436,50.8178,43.516,18.7143,20.2132,36.925,23.038,53.77,39.6263,48.9215,44.443,37.086,28.130,29.6332,41.6249,74.058,+1.310,210,Nebraska Omaha,Sum,6,2–4,0–0,99.3233,103.1195,.3948210,51.7146,53.7257,18.2129,21.474,22.1326,31.0239,24.9315,33.1155,52.8120,55.5288,33.3172,33.8185,41.4111,37.7164,72.1115,-1.8225
20181128,Colorado,93,Portland,69,32,Colorado,P12,4,3–1,0–0,112.631,94.857,.878932,60.44,46.261,20.0214,17.2259,30.1135,22.833,41.264,34.6181,57.824,47.190,42.915,29.966,40.3128,40.9234,72.7100,-0.1091,281,Portland,WCC,6,3–3,0–0,101.3197,113.1323,.2199281,51.1165,51.1199,17.3100,14.9334,22.7311,30.0204,44.731,23.520,45.2284,48.6124,39.645,36.3259,41.998,41.4246,70.1204,-2.3261
20181128,Denver,72,Northern Colorado,88,240,Denver,Sum,6,2–4,0–0,100.0223,107.2259,.3111240,52.4122,51.7217,20.6233,16.1304,23.4300,24.455,28.5274,25.633,49.7199,49.5151,37.872,36.4260,37.7197,44.8309,68.3277,-2.6277,109,Northern Colorado,BSky,3,2–1,0–0,113.029,106.2238,.6708109,52.7116,55.0284,22.4305,14.0342,39.810,20.68,48.215,28.272,48.9215,53.1242,38.267,39.6317,45.245,29.313,71.7131,+0.0871
20181128,Northwestern,67,Georgia Tech,61,53,Northwestern,B10,6,5–1,0–0,105.8122,92.033,.833653,50.6188,47.082,19.6192,24.123,35.147,24.557,47.617,40.7279,51.8149,47.498,32.6198,30.991,40.4127,36.7136,69.5234,-0.0685,24,Georgia Tech,ACC,5,4–1,0–0,96.6264,80.33,.893324,49.6210,38.43,19.1163,23.630,24.4280,29.6195,44.239,51.9341,50.0182,39.98,32.7195,23.53,37.7197,31.736,70.7177,+0.1467
20181128,UTEP,58,New Mexico St.,62,272,UTEP,CUSA,3,0–3,0–0,100.0220,110.1297,.2487272,48.2244,55.0284,24.6340,12.5349,28.0195,33.9299,34.1175,40.0269,43.0321,51.6205,40.041,40.9329,30.5322,34.787,71.4145,-1.7212,96,New Mexico St.,WAC,4,3–1,0–0,113.526,105.3225,.704496,52.8114,54.5271,12.44,16.7277,33.173,16.11,39.388,33.6167,56.838,47.498,31.3247,43.7352,40.1131,39.5204,71.0161,-0.24101
20181128,UCLA,80,Hawaii,61,60,UCLA,P12,6,4–2,0–0,107.1104,94.554,.808460,54.085,47.590,17.6109,15.5322,31.3106,23.241,35.5148,30.6111,54.483,44.443,35.4128,34.1194,33.4282,45.3317,75.034,-0.0788,193,Hawaii,BW,6,3–3,0–0,104.6148,107.0254,.4368193,53.986,51.0197,18.1126,17.3255,28.2187,24.354,28.6272,47.4328,58.418,54.5270,32.5204,30.379,46.435,38.6181,66.8323,-1.8223
20181128,Utah St.,71,Northern Iowa,52,17,Utah St.,MWC,6,5–1,0–0,110.062,87.312,.934317,54.376,42.211,18.9154,18.2203,37.121,21.314,38.396,43.5302,54.388,36.22,36.1108,34.9218,31.9309,37.2155,74.842,+0.3547,161,Northern Iowa,MVC,5,2–3,0–0,104.9139,102.9193,.5545161,48.6234,49.5145,19.0156,17.0267,25.1263,26.8111,34.6167,32.0137,48.5229,47.6103,32.5204,34.6209,41.8100,44.8309,70.3196,-1.6207
20181128,Fresno St.,81,Pacific,78,30,Fresno St.,MWC,4,2–2,0–0,113.825,95.669,.880730,54.669,49.5145,21.3270,18.4194,28.2187,21.314,30.8245,36.4217,47.4248,52.2217,43.511,30.277,40.5125,39.1193,71.4145,-0.43117,226,Pacific,WCC,7,4–3,0–0,100.4213,105.7229,.3559226,50.9176,53.1242,19.7196,17.5240,27.6208,23.140,42.650,39.8268,49.4203,55.2280,36.1108,34.2199,32.7292,52.1352,69.2247,-1.7215
20181128,UNLV,64,Valparaiso,72,82,UNLV,MWC,5,4–1,0–0,106.8113,97.494,.741982,53.598,46.670,22.7313,20.998,44.42,26.8111,43.245,29.691,58.812,41.522,29.2296,38.2296,35.2255,32.141,68.9255,-0.6126,224,Valparaiso,MVC,5,2–3,0–0,103.9161,109.2286,.3607224,52.4122,51.6211,20.2222,18.7179,28.4183,35.9328,33.2194,35.3199,55.265,51.3196,32.1213,34.8214,39.8139,31.127,65.1344,-2.0236
20181128,Saint Mary's,75,UC Irvine,80,58,Saint Mary's,WCC,6,3–3,0–0,111.845,98.0102,.820658,51.0168,50.2167,12.75,18.1207,30.6126,26.9117,32.7206,29.691,50.0182,54.4268,35.1137,28.130,37.5203,34.478,65.9337,-0.9139,118,UC Irvine,BW,6,5–1,0–0,100.7207,95.062,.6615118,49.4217,42.010,18.7143,17.2259,35.048,27.3125,29.1265,27.864,48.8219,39.16,33.9160,31.3104,31.1318,36.8140,66.5330,+0.4536
20181128,San Jose St.,57,Indiana St.,86,271,San Jose St.,MWC,5,0–5,0–0,95.4284,105.0219,.2490271,49.6210,50.3169,25.4345,17.0267,33.074,31.3245,40.669,27.559,45.1287,54.3267,38.563,29.966,35.4252,41.9257,70.4191,-4.4348,138,Indiana St.,MVC,3,2–1,0–0,104.7146,100.5149,.6163138,45.6291,45.756,19.0156,17.6235,35.344,35.5324,36.7125,34.9191,35.8350,49.2143,51.21,26.518,23.9350,36.6129,67.6303,+0.0279
20181128,Stanford,79,Portland St.,67,151,Stanford,P12,6,3–3,0–0,95.9276,93.140,.5830151,46.2281,46.567,22.5308,20.1135,29.2159,29.5191,39.687,31.8132,44.9292,47.5102,32.5204,28.842,35.1256,22.31,72.2112,-0.48120,282,Portland St.,BSky,3,1–2,0–0,91.3321,101.9173,.2193282,38.9348,53.4249,18.0124,23.630,39.414,30.8235,39.784,63.8353,50.0182,55.3283,14.5353,32.6146,39.2159,30.925,76.216,-1.1161
20181128,USC,75,Long Beach St.,65,74,USC,P12,6,4–2,0–0,112.632,101.9172,.759374,57.719,44.431,16.775,16.2300,28.9168,29.9202,32.3213,31.6127,55.658,41.421,40.928,32.9157,35.6249,38.4178,76.117,-0.8137,230,Long Beach St.,BW,6,1–5,0–0,96.0272,101.8169,.3381230,46.1284,51.8219,21.7282,20.0136,25.2262,36.9336,34.2173,38.9252,40.9337,54.0262,36.990,31.9125,36.1236,35.299,74.938,-2.6273
20181129,Marist,76,Dartmouth,58,210,Marist,MAAC,5,1–4,0–0,102.5184,106.5246,.3929210,54.178,55.7304,21.7283,18.7180,24.2292,25.886,31.7226,33.9178,48.6220,53.1240,40.730,38.9307,43.668,47.8336,65.1346,-2.7270,185,Dartmouth,Ivy,4,1–3,0–0,110.954,112.5315,.4587185,53.2100,56.6315,16.144,10.1352,17.4349,30.3215,24.7320,24.022,44.1308,58.2330,42.615,35.1228,46.039,28.46,70.9167,-1.1153
20181129,Albany,77,LIU,80,303,Albany,AE,5,1–4,0–0,95.1289,108.5274,.1796303,46.9267,54.3272,21.0260,16.6281,32.191,26.8111,32.9192,31.3131,41.0335,56.6306,36.793,33.9189,42.0100,40.9235,67.1313,-3.4311,263,LIU,NEC,5,2–3,0–0,103.7164,112.7318,.2765263,46.0287,54.3272,15.121,16.5285,27.8198,27.5137,41.459,45.0319,47.9234,56.3302,29.3294,33.7180,46.827,33.762,73.770,-2.2235
20181129,Boston College,81,Sacred Heart,73,118,Boston College,ACC,6,5–1,0–0,106.3118,100.4143,.6580118,52.1137,43.721,16.872,16.6281,29.2161,24.759,49.712,39.1264,56.048,41.014,30.8264,31.295,39.4155,46.2329,70.2200,-0.1694,285,Sacred Heart,NEC,6,2–4,0–0,108.291,121.0352,.2166285,54.955,56.9320,18.1130,16.0305,32.191,29.3187,34.8155,31.7140,56.048,53.8263,35.2133,40.9332,34.5265,41.1238,73.965,-3.2299
20181129,UCF,70,Alabama,64,44,UCF,Amer,6,5–1,0–0,109.080,93.544,.852844,54.178,43.926,16.454,18.1206,32.287,26.8111,45.624,30.8120,54.481,41.116,35.7122,32.4135,33.1295,37.8166,67.7297,-0.1089,77,Alabama,SEC,6,5–1,0–0,110.462,100.2139,.751777,50.7186,51.2198,20.3227,21.279,37.023,26.6110,46.321,41.2286,51.3156,51.1190,33.0189,34.3201,33.7279,31.632,69.9216,+0.3644
20181129,James Madison,81,Coppin St.,71,226,James Madison,CAA,6,3–3,0–0,100.8214,106.3244,.3526226,50.0209,51.6209,22.1298,18.4194,32.287,26.5103,43.438,38.5256,49.5201,52.1216,33.9167,33.9189,38.8172,35.8106,67.6304,-2.1230,348,Coppin St.,MEAC,7,0–7,0–0,88.8334,115.4335,.0470348,42.5333,56.7317,22.9318,12.9347,21.3336,31.3244,28.4277,32.3149,45.6279,52.9234,25.9336,41.5337,47.321,41.0237,73.867,-3.4309
20181129,Norfolk St.,94,Hampton,89,283,Norfolk St.,MEAC,5,0–5,0–0,95.7281,106.8253,.2211283,45.5294,54.8285,17.6109,22.648,17.4349,28.8175,36.4132,49.8340,43.4316,57.0315,32.7202,35.0225,37.1206,49.0342,69.2247,-3.2297,211,Hampton,BSth,5,1–4,0–0,97.8246,101.7168,.3895211,42.8330,49.5137,19.2171,16.5285,33.076,27.3133,35.7142,42.7299,40.6338,52.0214,31.2253,29.250,35.0252,30.420,72.892,-2.4256
20181129,North Carolina A&T,72,Central Connecticut,60,289,North Carolina A&T,MEAC,6,1–5,0–0,102.8180,115.6336,.2047289,51.5160,54.8285,20.7243,17.8227,29.4153,39.5348,31.3233,32.3149,48.6220,56.9314,37.869,34.3201,35.5247,38.9191,68.8260,-3.0283,131,Central Connecticut,NEC,6,3–3,0–0,114.322,108.9279,.6365131,59.010,50.6181,21.2269,17.4249,30.2133,34.2309,36.8123,39.6272,54.090,51.0185,45.67,33.3164,34.7258,41.9256,70.1204,-1.6193
20181129,Samford,93,Belmont,99,76,Samford,SC,7,6–1,0–0,104.9137,95.260,.753076,57.915,43.113,21.8289,19.8143,26.0247,31.0239,32.3213,34.7191,54.481,41.318,43.412,30.576,32.0307,39.2197,70.3192,+0.2849,63,Belmont,OVC,4,4–0,0–0,112.335,99.2120,.805363,59.96,46.879,17.7112,17.7236,27.5206,20.15,27.3297,26.238,60.28,44.140,39.645,35.4240,36.0238,29.615,79.24,+0.827
20181129,Alabama A&M,57,UAB,67,349,Alabama A&M,SWAC,6,0–6,0–0,86.2341,112.5316,.0445349,42.4334,60.3350,21.4274,18.6184,24.9274,30.1208,23.1334,31.2127,42.3329,61.6346,28.3310,39.0309,34.6261,41.8253,68.4271,-3.9332,224,UAB,CUSA,5,3–2,0–0,94.9290,99.9131,.3581224,43.6324,50.4169,23.7332,23.432,39.79,29.9204,36.7125,35.7211,47.8238,54.0265,22.7349,29.250,30.4322,35.396,70.5181,-0.9143
20181129,North Florida,81,Florida A&M,62,173,North Florida,ASun,6,1–5,0–0,105.4129,105.2229,.5052173,50.4200,53.2249,19.8202,17.8227,25.6256,29.6200,24.2326,38.0248,54.285,49.0140,30.7268,41.8339,46.632,30.521,74.937,-1.9212,251,Florida A&M,MEAC,5,1–4,0–0,95.9275,103.2198,.3012251,51.0177,49.8145,23.9335,24.516,28.9171,34.8319,31.9220,52.0346,44.3305,54.5275,41.722,27.118,36.5223,34.071,68.2282,-2.8278
20181129,SMU,91,McNeese St.,59,141,SMU,Amer,7,4–3,0–0,109.473,105.4231,.6054141,53.787,54.5279,19.0161,22.844,35.539,27.6140,27.4293,35.0199,52.9114,51.3197,36.596,38.7304,42.886,47.3333,67.7297,-1.9216,297,McNeese St.,Slnd,2,0–2,0–0,98.8237,111.9308,.1932297,43.9320,57.6334,22.8315,12.1350,29.7146,35.4325,38.788,33.9178,45.8276,60.3343,26.5328,36.0253,32.1305,42.4267,67.0316,-0.7134
20181129,Troy,74,Austin Peay,79,217,Troy,SB,5,2–3,0–0,106.0120,110.8302,.3772217,49.7213,52.3225,16.040,16.0305,29.5151,29.5194,31.5232,26.850,48.9214,52.6229,33.9167,34.7211,39.0167,48.3338,67.9289,-1.9213,235,Austin Peay,OVC,5,1–4,0–0,101.0211,107.4259,.3286235,46.7273,54.5279,19.8202,18.0213,30.1136,29.4189,35.5147,38.7261,44.8294,57.4318,34.0165,33.3164,31.6312,38.7183,71.9114,-2.3254
20181129,Arizona,100,Georgia Southern,70,33,Arizona,P12,6,4–2,0–0,106.0121,90.117,.865833,51.3168,47.793,16.664,21.568,26.2242,27.0121,39.781,28.674,53.4100,50.0164,32.1215,29.556,39.9136,39.4201,70.1204,+0.4142,113,Georgia Southern,SB,5,4–1,0–0,103.4168,97.386,.6662113,55.638,51.3201,19.0161,23.334,21.5334,28.0144,47.716,25.631,63.81,48.6122,25.3342,36.6264,31.7310,41.5247,78.78,-0.1190
20181129,UC Davis,73,Northern Arizona,57,302,UC Davis,BW,7,1–6,0–0,86.5340,98.7111,.1804302,42.7332,51.4204,26.2349,21.088,24.7279,28.0144,27.6290,36.9224,43.2320,52.6229,28.0313,33.1153,42.492,38.7183,68.6264,-3.9333,221,Northern Arizona,BSky,4,2–2,0–0,103.8160,109.0283,.3627221,49.6215,57.7336,17.8116,17.8227,28.1193,26.8111,43.835,28.270,53.1109,65.2353,29.5289,32.1127,39.6145,44.0295,74.059,-1.3168
20181129,UC Santa Barbara,75,Sacramento St.,58,196,UC Santa Barbara,BW,5,4–1,0–0,101.0209,103.8206,.4222196,49.6215,45.146,18.3136,15.4327,35.734,28.6168,48.513,41.0285,51.8145,52.3224,29.6288,24.27,29.6333,45.2317,67.6304,-0.5122,193,Sacramento St.,BSky,2,2–0,0–0,90.1325,92.337,.4332193,45.0303,46.879,25.7346,23.237,35.635,24.146,33.3183,27.255,45.3285,50.0164,29.4292,25.713,26.4345,28.05,74.446,+0.1465
20181129,Santa Clara,81,Jackson St.,70,293,Santa Clara,WCC,6,1–5,0–0,93.1307,105.0224,.2014293,48.1247,49.4130,21.8289,16.1303,24.9274,30.7232,29.7256,42.4297,48.2228,48.1109,31.9224,34.9217,42.787,30.521,70.3192,-3.5313,321,Jackson St.,SWAC,7,1–6,0–0,83.1347,98.1105,.1285321,41.3341,50.5176,23.7332,21.472,25.4263,27.3133,24.3324,40.1276,44.2307,51.5200,23.5346,32.7143,32.4298,41.6248,74.059,-3.9335
20181130,Rutgers,67,Michigan St.,78,46,Rutgers,B10,6,5–1,0–0,93.4306,80.42,.848046,50.6190,42.812,22.3303,23.528,34.453,28.3157,28.7270,21.19,46.4264,40.18,38.063,31.6113,39.2162,37.5158,71.7122,+0.0275,16,Michigan St.,B10,7,5–2,0–0,114.421,91.429,.929416,57.219,43.213,19.2171,15.6321,35.636,20.56,35.3148,43.6304,53.1110,40.611,42.414,31.8121,38.7173,36.2117,74.157,+0.635
20181130,Iowa,66,Wisconsin,72,42,Iowa,B10,6,6–0,0–0,111.940,95.967,.855042,54.276,47.793,19.4186,20.3125,29.5150,30.2213,65.22,22.312,56.834,49.2146,33.8167,30.169,43.276,37.1151,75.325,+1.215,10,Wisconsin,B10,7,6–1,0–0,112.729,89.113,.937610,54.955,44.842,13.87,17.7236,26.7230,26.093,29.3259,23.217,49.8201,45.554,43.89,29.149,32.1306,34.884,65.4343,+1.78
